Exporter,Importer,Trade_Value_USD,Year,Flow,Exporter_Region,Importer_Region
BEL,EST,1508574.27,2020,Export,Europe / CIS,Europe / CIS
BEL,ETH,394527.302,2020,Export,Europe / CIS,Africa
BEL,FIN,28803372.393,2020,Export,Europe / CIS,Europe / CIS
BEL,FRA,2572191125.172,2020,Export,Europe / CIS,Europe / CIS
BEL,GAB,1777719.211,2020,Export,Europe / CIS,Africa
BEL,GBR,788495511.931,2020,Export,Europe / CIS,Europe / CIS
BEL,GHA,36014170.12,2020,Export,Europe / CIS,Africa
BEL,GMB,346454.888,2020,Export,Europe / CIS,Africa
BEL,GNB,178096.569,2020,Export,Europe / CIS,Africa
BEL,GNQ,1012034.199,2020,Export,Europe / CIS,Africa
BEL,GRC,11884893.889,2020,Export,Europe / CIS,Europe / CIS
BEL,HKG,1355147.662,2020,Export,Europe / CIS,Asia / Pacific
BEL,HRV,6869688.648,2020,Export,Europe / CIS,Europe / CIS
BEL,HUN,9569201.207,2020,Export,Europe / CIS,Europe / CIS
BEL,IDN,52313629.893,2020,Export,Europe / CIS,Asia / Pacific
BEL,IND,16667047.926,2020,Export,Europe / CIS,Asia / Pacific
BEL,IRL,35032925.402,2020,Export,Europe / CIS,Europe / CIS
BEL,IRN,67588.752,2020,Export,Europe / CIS,Middle East
BEL,IRQ,1378020.24,2020,Export,Europe / CIS,Middle East
BEL,ISR,23467949.236,2020,Export,Europe / CIS,Middle East
BEL,ITA,126154044.133,2020,Export,Europe / CIS,Europe / CIS
BEL,JOR,704520.336,2020,Export,Europe / CIS,Middle East
BEL,JPN,3722774.808,2020,Export,Europe / CIS,Asia / Pacific
BEL,KAZ,4688149.159,2020,Export,Europe / CIS,Asia / Pacific
BEL,KEN,103266249.541,2020,Export,Europe / CIS,Africa
BEL,KHM,1792.974,2020,Export,Europe / CIS,Asia / Pacific
BEL,KOR,5939379.166,2020,Export,Europe / CIS,Asia / Pacific
BEL,KWT,8466887.939,2020,Export,Europe / CIS,Middle East
BEL,LBN,27320596.584,2020,Export,Europe / CIS,Middle East
BEL,LBR,12218696.912,2020,Export,Europe / CIS,Africa
BEL,LBY,35364211.048,2020,Export,Europe / CIS,Africa
BEL,LKA,530958.72,2020,Export,Europe / CIS,Asia / Pacific
BEL,LTU,5101179.271,2020,Export,Europe / CIS,Europe / CIS
BEL,LVA,1690780.118,2020,Export,Europe / CIS,Europe / CIS
BEL,MAR,68377338.527,2020,Export,Europe / CIS,Africa
BEL,MEX,27553295.683,2020,Export,Europe / CIS,Americas
BEL,MLI,256473.304,2020,Export,Europe / CIS,Africa
BEL,MMR,792630.215,2020,Export,Europe / CIS,Asia / Pacific
BEL,MNG,150020.352,2020,Export,Europe / CIS,Asia / Pacific
BEL,MRT,6156990.131,2020,Export,Europe / CIS,Africa
BEL,MWI,2470.707,2020,Export,Europe / CIS,Africa
BEL,MYS,6533178.494,2020,Export,Europe / CIS,Asia / Pacific
BEL,NER,1818441.24,2020,Export,Europe / CIS,Africa
BEL,NGA,631110707.228,2020,Export,Europe / CIS,Africa
BEL,NLD,3490868881.048,2020,Export,Europe / CIS,Europe / CIS
BEL,NOR,40631627.912,2020,Export,Europe / CIS,Europe / CIS
BEL,NPL,31108.085,2020,Export,Europe / CIS,Asia / Pacific
BEL,NZL,4925391.652,2020,Export,Europe / CIS,Asia / Pacific
BEL,OMN,24875145.867,2020,Export,Europe / CIS,Middle East
BEL,PAK,5748704.758,2020,Export,Europe / CIS,Asia / Pacific
BEL,PER,2007436.426,2020,Export,Europe / CIS,Americas
BEL,PHL,1080937.344,2020,Export,Europe / CIS,Asia / Pacific
BEL,POL,72323560.774,2020,Export,Europe / CIS,Europe / CIS
BEL,PRT,20927286.055,2020,Export,Europe / CIS,Europe / CIS
BEL,PSE,17142.226,2020,Export,Europe / CIS,Middle East
BEL,QAT,5336719.047,2020,Export,Europe / CIS,Middle East
BEL,ROU,32338650.976,2020,Export,Europe / CIS,Europe / CIS
BEL,RUS,87723726.21,2020,Export,Europe / CIS,Europe / CIS
BEL,RWA,196581.766,2020,Export,Europe / CIS,Africa
BEL,SAU,32299227.647,2020,Export,Europe / CIS,Middle East
BEL,SDN,2283.467,2020,Export,Europe / CIS,Africa
BEL,SEN,138302868.416,2020,Export,Europe / CIS,Africa
BEL,SGP,100273435.646,2020,Export,Europe / CIS,Asia / Pacific
BEL,SLE,4313670.697,2020,Export,Europe / CIS,Africa
BEL,SRB,7275403.497,2020,Export,Europe / CIS,Europe / CIS
BEL,SVK,3117468.232,2020,Export,Europe / CIS,Europe / CIS
BEL,SVN,6220143.073,2020,Export,Europe / CIS,Europe / CIS
BEL,SWE,68179750.738,2020,Export,Europe / CIS,Europe / CIS
BEL,SYR,59037.279,2020,Export,Europe / CIS,Middle East
BEL,TCD,550213.038,2020,Export,Europe / CIS,Africa
BEL,TGO,46000468.388,2020,Export,Europe / CIS,Africa
BEL,THA,2862635.967,2020,Export,Europe / CIS,Asia / Pacific
BEL,TTO,587479.01,2020,Export,Europe / CIS,Americas
BEL,TUN,18285412.349,2020,Export,Europe / CIS,Africa
BEL,TUR,77197509.014,2020,Export,Europe / CIS,Asia / Pacific
BEL,TZA,580489.158,2020,Export,Europe / CIS,Africa
BEL,UGA,302207.826,2020,Export,Europe / CIS,Africa
BEL,UKR,13490911.939,2020,Export,Europe / CIS,Europe / CIS
BEL,USA,327068505.109,2020,Export,Europe / CIS,Americas
BEL,VEN,433579.783,2020,Export,Europe / CIS,Americas
BEL,VNM,4196883.223,2020,Export,Europe / CIS,Asia / Pacific
BEL,YEM,159522.406,2020,Export,Europe / CIS,Middle East
BEL,ZAF,30001550.902,2020,Export,Europe / CIS,Africa
BEL,ZMB,499134.101,2020,Export,Europe / CIS,Africa
BEL,ZWE,18148.809,2020,Export,Europe / CIS,Africa
BFA,AGO,2682.491,2020,Export,Africa,Africa
BFA,ARE,200879.184,2020,Export,Africa,Middle East
BFA,AUS,9.677,2020,Export,Africa,Asia / Pacific
BFA,BEL,416445.06,2020,Export,Africa,Europe / CIS
BFA,BLR,137828.059,2020,Export,Africa,Europe / CIS
BFA,CAN,7427.07,2020,Export,Africa,Americas
BFA,CHE,3369.825,2020,Export,Africa,Europe / CIS
BFA,CIV,623494.389,2020,Export,Africa,Africa
BFA,CMR,9403.023,2020,Export,Africa,Africa
BFA,COD,23565.683,2020,Export,Africa,Africa
BFA,DEU,73522.405,2020,Export,Africa,Europe / CIS
BFA,DZA,100127.505,2020,Export,Africa,Africa
BFA,ECU,14621.509,2020,Export,Africa,Americas
BFA,ESP,87078.424,2020,Export,Africa,Europe / CIS
BFA,ETH,2767323.156,2020,Export,Africa,Africa
BFA,FIN,5001.026,2020,Export,Africa,Europe / CIS
BFA,FRA,2752006.194,2020,Export,Africa,Europe / CIS
BFA,GBR,36075.29,2020,Export,Africa,Europe / CIS
BFA,GHA,150518.303,2020,Export,Africa,Africa
BFA,GNB,10974.429,2020,Export,Africa,Africa
BFA,JOR,10591.687,2020,Export,Africa,Middle East
BFA,KEN,9974.446,2020,Export,Africa,Africa
BFA,KWT,18285.77,2020,Export,Africa,Middle East
BFA,MAR,270694.535,2020,Export,Africa,Africa
BFA,MLI,203906.973,2020,Export,Africa,Africa
BFA,MRT,3049.942,2020,Export,Africa,Africa
BFA,NAM,5880.819,2020,Export,Africa,Africa
BFA,NER,412109.714,2020,Export,Africa,Africa
BFA,NGA,5960.328,2020,Export,Africa,Africa
BFA,POL,3859.608,2020,Export,Africa,Europe / CIS
BFA,PRT,10057.532,2020,Export,Africa,Europe / CIS
BFA,QAT,20466.304,2020,Export,Africa,Middle East
BFA,SAU,32818.762,2020,Export,Africa,Middle East
BFA,SDN,7433.541,2020,Export,Africa,Africa
BFA,SEN,422504.602,2020,Export,Africa,Africa
BFA,TCD,12488.621,2020,Export,Africa,Africa
BFA,TGO,203876.512,2020,Export,Africa,Africa
BFA,TUN,211483.84,2020,Export,Africa,Africa
BFA,TUR,1660811.175,2020,Export,Africa,Asia / Pacific
BFA,UKR,397815.489,2020,Export,Africa,Europe / CIS
BFA,USA,799966.255,2020,Export,Africa,Americas
BFA,ZAF,194601.32,2020,Export,Africa,Africa
BFA,ZMB,4248.594,2020,Export,Africa,Africa
BGR,ARE,172064.477,2020,Export,Europe / CIS,Middle East
BGR,AUT,7454742.989,2020,Export,Europe / CIS,Europe / CIS
BGR,AZE,1462038.829,2020,Export,Europe / CIS,Europe / CIS
BGR,BEL,152826.373,2020,Export,Europe / CIS,Europe / CIS
BGR,BLR,118714.118,2020,Export,Europe / CIS,Europe / CIS
BGR,CHN,85006.214,2020,Export,Europe / CIS,Asia / Pacific
BGR,CIV,29627.694,2020,Export,Europe / CIS,Africa
BGR,CMR,49980.384,2020,Export,Europe / CIS,Africa
BGR,CZE,50853597.904,2020,Export,Europe / CIS,Europe / CIS
BGR,DEU,2396839.17,2020,Export,Europe / CIS,Europe / CIS
BGR,DNK,13692728.172,2020,Export,Europe / CIS,Europe / CIS
BGR,DZA,17325724.06,2020,Export,Europe / CIS,Africa
BGR,EGY,56759974.428,2020,Export,Europe / CIS,Africa
BGR,ESP,15004047.445,2020,Export,Europe / CIS,Europe / CIS
BGR,EST,159943.871,2020,Export,Europe / CIS,Europe / CIS
BGR,FIN,9939.794,2020,Export,Europe / CIS,Europe / CIS
BGR,FRA,36033754.769,2020,Export,Europe / CIS,Europe / CIS
BGR,GBR,3908268.754,2020,Export,Europe / CIS,Europe / CIS
BGR,GHA,37222.373,2020,Export,Europe / CIS,Africa
BGR,GRC,113843903.99,2020,Export,Europe / CIS,Europe / CIS
BGR,HKG,12708.487,2020,Export,Europe / CIS,Asia / Pacific
BGR,HRV,3546887.324,2020,Export,Europe / CIS,Europe / CIS
BGR,HUN,28469601.216,2020,Export,Europe / CIS,Europe / CIS
BGR,IRL,4136392.854,2020,Export,Europe / CIS,Europe / CIS
BGR,IRN,64417.556,2020,Export,Europe / CIS,Middle East
BGR,IRQ,497744.8,2020,Export,Europe / CIS,Middle East
BGR,ISR,43162.944,2020,Export,Europe / CIS,Middle East
BGR,ITA,62521471.754,2020,Export,Europe / CIS,Europe / CIS
BGR,JPN,2866257.888,2020,Export,Europe / CIS,Asia / Pacific
BGR,KAZ,50075.354,2020,Export,Europe / CIS,Asia / Pacific
BGR,KEN,154128.567,2020,Export,Europe / CIS,Africa
BGR,KHM,1802.097,2020,Export,Europe / CIS,Asia / Pacific
BGR,LBN,44622694.679,2020,Export,Europe / CIS,Middle East
BGR,LBR,170701.688,2020,Export,Europe / CIS,Africa
BGR,LBY,40330421.85,2020,Export,Europe / CIS,Africa
BGR,LTU,81452.126,2020,Export,Europe / CIS,Europe / CIS
BGR,LVA,654342.585,2020,Export,Europe / CIS,Europe / CIS
BGR,MYS,26252.476,2020,Export,Europe / CIS,Asia / Pacific
BGR,NGA,10976204.6,2020,Export,Europe / CIS,Africa
BGR,NLD,3661748.461,2020,Export,Europe / CIS,Europe / CIS
BGR,NOR,1033210.711,2020,Export,Europe / CIS,Europe / CIS
BGR,NZL,369452.706,2020,Export,Europe / CIS,Asia / Pacific
BGR,OMN,14719380.134,2020,Export,Europe / CIS,Middle East
BGR,PHL,41782.093,2020,Export,Europe / CIS,Asia / Pacific
BGR,POL,1026436.969,2020,Export,Europe / CIS,Europe / CIS
BGR,PRT,125378.907,2020,Export,Europe / CIS,Europe / CIS
BGR,ROU,98579820.23,2020,Export,Europe / CIS,Europe / CIS
BGR,RUS,469545.15,2020,Export,Europe / CIS,Europe / CIS
BGR,SAU,27631956.244,2020,Export,Europe / CIS,Middle East
BGR,SDN,2962.711,2020,Export,Europe / CIS,Africa
BGR,SGP,8217889.03,2020,Export,Europe / CIS,Asia / Pacific
BGR,SLE,170159.835,2020,Export,Europe / CIS,Africa
BGR,SRB,76984081.837,2020,Export,Europe / CIS,Europe / CIS
BGR,SVK,3083091.64,2020,Export,Europe / CIS,Europe / CIS
BGR,SVN,64357982.127,2020,Export,Europe / CIS,Europe / CIS
BGR,SWE,49808.506,2020,Export,Europe / CIS,Europe / CIS
BGR,TGO,35318.314,2020,Export,Europe / CIS,Africa
BGR,TUN,101402293.5,2020,Export,Europe / CIS,Africa
BGR,TUR,204649942.975,2020,Export,Europe / CIS,Asia / Pacific
BGR,TZA,26674.305,2020,Export,Europe / CIS,Africa
BGR,UKR,5148751.555,2020,Export,Europe / CIS,Europe / CIS
BGR,USA,358557.387,2020,Export,Europe / CIS,Americas
BGR,VNM,1541.076,2020,Export,Europe / CIS,Asia / Pacific
BGR,YEM,113713.924,2020,Export,Europe / CIS,Middle East
BHR,ARE,6690841.62,2020,Export,Middle East,Middle East
BHR,BEL,26.0,2020,Export,Middle East,Europe / CIS
BHR,BGD,471384.83,2020,Export,Middle East,Asia / Pacific
BHR,CHN,4321.67,2020,Export,Middle East,Asia / Pacific
BHR,DJI,92244.86,2020,Export,Middle East,Africa
BHR,EGY,19168.07,2020,Export,Middle East,Africa
BHR,ETH,51.58,2020,Export,Middle East,Africa
BHR,GRC,200.04,2020,Export,Middle East,Europe / CIS
BHR,HKG,307424.09,2020,Export,Middle East,Asia / Pacific
BHR,IND,5057577.28,2020,Export,Middle East,Asia / Pacific
BHR,KEN,9402.02,2020,Export,Middle East,Africa
BHR,KWT,12071.31,2020,Export,Middle East,Middle East
BHR,LBR,8235.77,2020,Export,Middle East,Africa
BHR,PAK,120299.16,2020,Export,Middle East,Asia / Pacific
BHR,SAU,774345.34,2020,Export,Middle East,Middle East
BHR,SGP,23687.16,2020,Export,Middle East,Asia / Pacific
BHR,USA,36613.93,2020,Export,Middle East,Americas
BLR,AGO,56900.0,2020,Export,Europe / CIS,Africa
BLR,ARE,824000.0,2020,Export,Europe / CIS,Middle East
BLR,ARG,49300.0,2020,Export,Europe / CIS,Americas
BLR,AUT,49500.0,2020,Export,Europe / CIS,Europe / CIS
BLR,AZE,1343200.0,2020,Export,Europe / CIS,Europe / CIS
BLR,BEL,200.0,2020,Export,Europe / CIS,Europe / CIS
BLR,BGD,100.0,2020,Export,Europe / CIS,Asia / Pacific
BLR,BGR,335500.0,2020,Export,Europe / CIS,Europe / CIS
BLR,BRA,256200.0,2020,Export,Europe / CIS,Americas
BLR,CHE,23500.0,2020,Export,Europe / CIS,Europe / CIS
BLR,CHL,172100.0,2020,Export,Europe / CIS,Americas
BLR,CHN,129100.0,2020,Export,Europe / CIS,Asia / Pacific
BLR,CMR,1126300.0,2020,Export,Europe / CIS,Africa
BLR,COL,4440600.0,2020,Export,Europe / CIS,Americas
BLR,CZE,9516900.0,2020,Export,Europe / CIS,Europe / CIS
BLR,DEU,344640000.0,2020,Export,Europe / CIS,Europe / CIS
BLR,DNK,90203200.0,2020,Export,Europe / CIS,Europe / CIS
BLR,ECU,925900.0,2020,Export,Europe / CIS,Americas
BLR,EGY,646000.0,2020,Export,Europe / CIS,Africa
BLR,ESP,122800.0,2020,Export,Europe / CIS,Europe / CIS
BLR,EST,9824300.0,2020,Export,Europe / CIS,Europe / CIS
BLR,FIN,49500.0,2020,Export,Europe / CIS,Europe / CIS
BLR,FRA,36100.0,2020,Export,Europe / CIS,Europe / CIS
BLR,GBR,710002900.0,2020,Export,Europe / CIS,Europe / CIS
BLR,GRC,56800.0,2020,Export,Europe / CIS,Europe / CIS
BLR,HRV,129600.0,2020,Export,Europe / CIS,Europe / CIS
BLR,HUN,111700.0,2020,Export,Europe / CIS,Europe / CIS
BLR,IND,77500.0,2020,Export,Europe / CIS,Asia / Pacific
BLR,IRL,1895200.0,2020,Export,Europe / CIS,Europe / CIS
BLR,IRN,11700.0,2020,Export,Europe / CIS,Middle East
BLR,IRQ,556600.0,2020,Export,Europe / CIS,Middle East
BLR,ISR,1841400.0,2020,Export,Europe / CIS,Middle East
BLR,ITA,1379300.0,2020,Export,Europe / CIS,Europe / CIS
BLR,KAZ,4757100.0,2020,Export,Europe / CIS,Asia / Pacific
BLR,KEN,16800.0,2020,Export,Europe / CIS,Africa
BLR,LBN,76200.0,2020,Export,Europe / CIS,Middle East
BLR,LBY,207900.0,2020,Export,Europe / CIS,Africa
BLR,LTU,64990100.0,2020,Export,Europe / CIS,Europe / CIS
BLR,LVA,12020400.0,2020,Export,Europe / CIS,Europe / CIS
BLR,MAR,95400.0,2020,Export,Europe / CIS,Africa
BLR,MNG,98900.0,2020,Export,Europe / CIS,Asia / Pacific
BLR,NGA,2526600.0,2020,Export,Europe / CIS,Africa
BLR,NLD,427628400.0,2020,Export,Europe / CIS,Europe / CIS
BLR,NOR,1130900.0,2020,Export,Europe / CIS,Europe / CIS
BLR,POL,148708200.0,2020,Export,Europe / CIS,Europe / CIS
BLR,ROU,3161700.0,2020,Export,Europe / CIS,Europe / CIS
BLR,RUS,180982000.0,2020,Export,Europe / CIS,Europe / CIS
BLR,SDN,30400.0,2020,Export,Europe / CIS,Africa
BLR,SEN,46900.0,2020,Export,Europe / CIS,Africa
BLR,SRB,1261400.0,2020,Export,Europe / CIS,Europe / CIS
BLR,SVK,10938100.0,2020,Export,Europe / CIS,Europe / CIS
BLR,TUR,2857900.0,2020,Export,Europe / CIS,Asia / Pacific
BLR,TZA,179400.0,2020,Export,Europe / CIS,Africa
BLR,UGA,213700.0,2020,Export,Europe / CIS,Africa
BLR,UKR,1597012500.0,2020,Export,Europe / CIS,Europe / CIS
BLR,USA,942400.0,2020,Export,Europe / CIS,Americas
BLR,VEN,345600.0,2020,Export,Europe / CIS,Americas
BLR,VNM,13400.0,2020,Export,Europe / CIS,Asia / Pacific
BLR,ZAF,242300.0,2020,Export,Europe / CIS,Africa
BOL,ARG,969081903.12,2020,Export,Americas,Americas
BOL,BRA,1026712152.62,2020,Export,Americas,Americas
BOL,CHL,340403.64,2020,Export,Americas,Americas
BOL,COG,10080.1,2020,Export,Americas,Africa
BOL,COL,670990.64,2020,Export,Americas,Americas
BOL,ECU,979751.21,2020,Export,Americas,Americas
BOL,ESP,4114020.16,2020,Export,Americas,Europe / CIS
BOL,ITA,71509.48,2020,Export,Americas,Europe / CIS
BOL,MEX,11411.06,2020,Export,Americas,Americas
BOL,PER,11743915.52,2020,Export,Americas,Americas
BOL,USA,35733.24,2020,Export,Americas,Americas
BOL,VEN,135320.48,2020,Export,Americas,Americas
BRA,AGO,30529.0,2020,Export,Americas,Africa
BRA,ARE,42160032.0,2020,Export,Americas,Middle East
BRA,ARG,77578525.0,2020,Export,Americas,Americas
BRA,AUS,292639.0,2020,Export,Americas,Asia / Pacific
BRA,AUT,311.0,2020,Export,Americas,Europe / CIS
BRA,AZE,585.0,2020,Export,Americas,Europe / CIS
BRA,BEL,19879456.0,2020,Export,Americas,Europe / CIS
BRA,BFA,2214771.0,2020,Export,Americas,Africa
BRA,BGD,3054325.0,2020,Export,Americas,Asia / Pacific
BRA,BHR,4421365.0,2020,Export,Americas,Middle East
BRA,BOL,16507726.0,2020,Export,Americas,Americas
BRA,BRN,3243.0,2020,Export,Americas,Asia / Pacific
BRA,CAN,18423103.0,2020,Export,Americas,Americas
BRA,CHE,18664858.0,2020,Export,Americas,Europe / CIS
BRA,CHL,659951097.0,2020,Export,Americas,Americas
BRA,CHN,11379099710.0,2020,Export,Americas,Asia / Pacific
BRA,CIV,291.0,2020,Export,Americas,Africa
BRA,CMR,1784944.0,2020,Export,Americas,Africa
BRA,COD,11729.0,2020,Export,Americas,Africa
BRA,COG,4001.0,2020,Export,Americas,Africa
BRA,COL,15752209.0,2020,Export,Americas,Americas
BRA,CZE,39993.0,2020,Export,Americas,Europe / CIS
BRA,DEU,31159328.0,2020,Export,Americas,Europe / CIS
BRA,DJI,66.0,2020,Export,Americas,Africa
BRA,DNK,7085373.0,2020,Export,Americas,Europe / CIS
BRA,DZA,48145.0,2020,Export,Americas,Africa
BRA,ECU,1795569.0,2020,Export,Americas,Americas
BRA,EGY,402.0,2020,Export,Americas,Africa
BRA,ESP,1064765754.0,2020,Export,Americas,Europe / CIS
BRA,EST,13403.0,2020,Export,Americas,Europe / CIS
BRA,ETH,3646849.0,2020,Export,Americas,Africa
BRA,FIN,20.0,2020,Export,Americas,Europe / CIS
BRA,FRA,129772366.0,2020,Export,Americas,Europe / CIS
BRA,GAB,7132.0,2020,Export,Americas,Africa
BRA,GBR,32987238.0,2020,Export,Americas,Europe / CIS
BRA,GHA,90394.0,2020,Export,Americas,Africa
BRA,GMB,7933.0,2020,Export,Americas,Africa
BRA,GRC,37018981.0,2020,Export,Americas,Europe / CIS
BRA,HKG,139584407.0,2020,Export,Americas,Asia / Pacific
BRA,HRV,1857918.0,2020,Export,Americas,Europe / CIS
BRA,IDN,17658064.0,2020,Export,Americas,Asia / Pacific
BRA,IND,1256013509.0,2020,Export,Americas,Asia / Pacific
BRA,IRL,685107.0,2020,Export,Americas,Europe / CIS
BRA,IRQ,720.0,2020,Export,Americas,Middle East
BRA,ISR,2771.0,2020,Export,Americas,Middle East
BRA,ITA,156693309.0,2020,Export,Americas,Europe / CIS
BRA,JOR,8314.0,2020,Export,Americas,Middle East
BRA,JPN,21821307.0,2020,Export,Americas,Asia / Pacific
BRA,KEN,118109.0,2020,Export,Americas,Africa
BRA,KOR,606730319.0,2020,Export,Americas,Asia / Pacific
BRA,LBN,1698462.0,2020,Export,Americas,Middle East
BRA,LBR,188857677.0,2020,Export,Americas,Africa
BRA,LBY,927489.0,2020,Export,Americas,Africa
BRA,LKA,391705.0,2020,Export,Americas,Asia / Pacific
BRA,MAR,577890.0,2020,Export,Americas,Africa
BRA,MEX,9549010.0,2020,Export,Americas,Americas
BRA,MNG,2381.0,2020,Export,Americas,Asia / Pacific
BRA,MRT,507950.0,2020,Export,Americas,Africa
BRA,MYS,474310655.0,2020,Export,Americas,Asia / Pacific
BRA,NGA,2842.0,2020,Export,Americas,Africa
BRA,NLD,965849789.0,2020,Export,Americas,Europe / CIS
BRA,NOR,118409225.0,2020,Export,Americas,Europe / CIS
BRA,OMN,16502.0,2020,Export,Americas,Middle East
BRA,PAK,312691.0,2020,Export,Americas,Asia / Pacific
BRA,PER,63150247.0,2020,Export,Americas,Americas
BRA,PHL,46398802.0,2020,Export,Americas,Asia / Pacific
BRA,POL,2245037.0,2020,Export,Americas,Europe / CIS
BRA,PRT,979082968.0,2020,Export,Americas,Europe / CIS
BRA,QAT,10682907.0,2020,Export,Americas,Middle East
BRA,RUS,292934.0,2020,Export,Americas,Europe / CIS
BRA,SAU,24708678.0,2020,Export,Americas,Middle East
BRA,SEN,6581829.0,2020,Export,Americas,Africa
BRA,SGP,2865740478.0,2020,Export,Americas,Asia / Pacific
BRA,SLE,1734.0,2020,Export,Americas,Africa
BRA,SVN,814.0,2020,Export,Americas,Europe / CIS
BRA,SWE,318281.0,2020,Export,Americas,Europe / CIS
BRA,TGO,124442.0,2020,Export,Americas,Africa
BRA,THA,1278646.0,2020,Export,Americas,Asia / Pacific
BRA,TTO,121592.0,2020,Export,Americas,Americas
BRA,TUR,17853332.0,2020,Export,Americas,Asia / Pacific
BRA,TZA,172.0,2020,Export,Americas,Africa
BRA,UGA,24.0,2020,Export,Americas,Africa
BRA,UKR,47677.0,2020,Export,Americas,Europe / CIS
BRA,USA,2074996012.0,2020,Export,Americas,Americas
BRA,VEN,6281334.0,2020,Export,Americas,Americas
BRA,VNM,1208209.0,2020,Export,Americas,Asia / Pacific
BRA,YEM,18225.0,2020,Export,Americas,Middle East
BRA,ZAF,108063353.0,2020,Export,Americas,Africa
BRA,ZMB,3283.0,2020,Export,Americas,Africa
BRN,AUS,330449538.55,2020,Export,Asia / Pacific,Asia / Pacific
BRN,BGD,29858173.72,2020,Export,Asia / Pacific,Asia / Pacific
BRN,CHN,332280752.27,2020,Export,Asia / Pacific,Asia / Pacific
BRN,GBR,16.73,2020,Export,Asia / Pacific,Europe / CIS
BRN,IDN,53358806.59,2020,Export,Asia / Pacific,Asia / Pacific
BRN,IND,346233846.2,2020,Export,Asia / Pacific,Asia / Pacific
BRN,ITA,11066.47,2020,Export,Asia / Pacific,Europe / CIS
BRN,JPN,1664700091.34,2020,Export,Asia / Pacific,Asia / Pacific
BRN,KOR,136925580.0,2020,Export,Asia / Pacific,Asia / Pacific
BRN,LKA,14106112.17,2020,Export,Asia / Pacific,Asia / Pacific
BRN,MYS,460742265.35,2020,Export,Asia / Pacific,Asia / Pacific
BRN,NOR,0.72,2020,Export,Asia / Pacific,Europe / CIS
BRN,PAK,19513389.06,2020,Export,Asia / Pacific,Asia / Pacific
BRN,PHL,127444256.83,2020,Export,Asia / Pacific,Asia / Pacific
BRN,SGP,1272815772.93,2020,Export,Asia / Pacific,Asia / Pacific
BRN,THA,270001794.22,2020,Export,Asia / Pacific,Asia / Pacific
BRN,USA,63459591.39,2020,Export,Asia / Pacific,Americas
BRN,VNM,213213855.73,2020,Export,Asia / Pacific,Asia / Pacific
BWA,AUS,0.858,2020,Export,Africa,Asia / Pacific
BWA,CHN,87.935,2020,Export,Africa,Asia / Pacific
BWA,COD,1206.479,2020,Export,Africa,Africa
BWA,GBR,4.692,2020,Export,Africa,Europe / CIS
BWA,IND,84.453,2020,Export,Africa,Asia / Pacific
BWA,NAM,2754372.73,2020,Export,Africa,Africa
BWA,ZAF,13839844.792,2020,Export,Africa,Africa
BWA,ZMB,2437.957,2020,Export,Africa,Africa
BWA,ZWE,307146.345,2020,Export,Africa,Africa
CAF,CMR,15985.364,2020,Export,Africa,Africa
CAN,AGO,2251.049,2020,Export,Americas,Africa
CAN,ARE,309461.41,2020,Export,Americas,Middle East
CAN,ARG,1238715.041,2020,Export,Americas,Americas
CAN,AUS,3636678.406,2020,Export,Americas,Asia / Pacific
CAN,AUT,16088.399,2020,Export,Americas,Europe / CIS
CAN,AZE,446147.562,2020,Export,Americas,Europe / CIS
CAN,BEL,1454471.982,2020,Export,Americas,Europe / CIS
CAN,BFA,1653.801,2020,Export,Americas,Africa
CAN,BGD,231.89,2020,Export,Americas,Asia / Pacific
CAN,BGR,2107.888,2020,Export,Americas,Europe / CIS
